cve_ent,nom_ent,nom_abr,cve_mun,nom_mun,cve_cab,nom_cab,Pob_total,Total de viviendas habitadas,Pob_masculina,Pob_femenina
"20","Oaxaca","Oax.","276","San Miguel Santa Flor","0001","San Miguel Santa Flor","691","219","361","330"
"20","Oaxaca","Oax.","277","Villa Sola de Vega","0001","Villa Sola de Vega","12350","3221","5955","6395"
"20","Oaxaca","Oax.","278","San Miguel Soyaltepec","0001","Temascal","38682","10427","18612","20070"
"20","Oaxaca","Oax.","279","San Miguel Suchixtepec","0001","San Miguel Suchixtepec","2932","666","1401","1531"
"20","Oaxaca","Oax.","280","Villa Talea de Castro","0001","Villa Talea de Castro","2011","709","945","1066"
"20","Oaxaca","Oax.","281","San Miguel Tecomatlán","0001","San Miguel Tecomatlán","305","117","152","153"
"20","Oaxaca","Oax.","282","San Miguel Tenango","0001","San Miguel Tenango","653","226","334","319"
"20","Oaxaca","Oax.","283","San Miguel Tequixtepec","0001","San Miguel Tequixtepec","1044","318","496","548"
"20","Oaxaca","Oax.","284","San Miguel Tilquiápam","0001","San Miguel Tilquiápam","3141","689","1415","1726"
"20","Oaxaca","Oax.","285","San Miguel Tlacamama","0001","San Miguel Tlacamama","3668","1020","1786","1882"
"20","Oaxaca","Oax.","286","San Miguel Tlacotepec","0001","San Miguel Tlacotepec","3100","913","1432","1668"
"20","Oaxaca","Oax.","287","San Miguel Tulancingo","0001","San Miguel Tulancingo","307","103","134","173"
"20","Oaxaca","Oax.","288","San Miguel Yotao","0001","San Miguel Yotao","585","179","272","313"
"20","Oaxaca","Oax.","289","San Nicolás","0001","San Nicolás","1214","374","580","634"
"20","Oaxaca","Oax.","290","San Nicolás Hidalgo","0001","San Nicolás Hidalgo","1043","269","499","544"
"20","Oaxaca","Oax.","291","San Pablo Coatlán","0001","San Pablo Coatlán","4308","1102","2107","2201"
"20","Oaxaca","Oax.","292","San Pablo Cuatro Venados","0001","San Pablo Cuatro Venados","1510","346","718","792"
"20","Oaxaca","Oax.","293","San Pablo Etla","0001","San Pablo Etla","17116","5054","8033","9083"
"20","Oaxaca","Oax.","294","San Pablo Huitzo","0001","San Pablo Huitzo","7035","1903","3318","3717"
"20","Oaxaca","Oax.","295","San Pablo Huixtepec","0001","San Pablo Huixtepec","10020","2688","4721","5299"
"20","Oaxaca","Oax.","296","San Pablo Macuiltianguis","0001","San Pablo Macuiltianguis","955","307","478","477"
"20","Oaxaca","Oax.","297","San Pablo Tijaltepec","0001","San Pablo Tijaltepec","2751","610","1277","1474"
"20","Oaxaca","Oax.","298","San Pablo Villa de Mitla","0001","San Pablo Villa de Mitla","13587","3619","6526","7061"
"20","Oaxaca","Oax.","299","San Pablo Yaganiza","0001","San Pablo Yaganiza","1125","323","543","582"
"20","Oaxaca","Oax.","300","San Pedro Amuzgos","0001","San Pedro Amuzgos","6632","1888","3080","3552"
"20","Oaxaca","Oax.","301","San Pedro Apóstol","0001","San Pedro Apóstol","1594","454","747","847"
"20","Oaxaca","Oax.","302","San Pedro Atoyac","0001","San Pedro Atoyac","4559","1119","2113","2446"
"20","Oaxaca","Oax.","303","San Pedro Cajonos","0001","San Pedro Cajonos","1081","361","495","586"
"20","Oaxaca","Oax.","304","San Pedro Coxcaltepec Cántaros","0001","San Pedro Coxcaltepec Cántaros","716","231","334","382"
"20","Oaxaca","Oax.","305","San Pedro Comitancillo","0001","San Pedro Comitancillo","4333","1434","2065","2268"
"20","Oaxaca","Oax.","306","San Pedro el Alto","0001","San Pedro el Alto","4654","999","2256","2398"
"20","Oaxaca","Oax.","307","San Pedro Huamelula","0001","San Pedro Huamelula","9735","3105","4802","4933"
"20","Oaxaca","Oax.","308","San Pedro Huilotepec","0001","San Pedro Huilotepec","3307","869","1623","1684"
"20","Oaxaca","Oax.","309","San Pedro Ixcatlán","0001","San Pedro Ixcatlán","10368","2865","4976","5392"
"20","Oaxaca","Oax.","310","San Pedro Ixtlahuaca","0001","San Pedro Ixtlahuaca","14552","3706","7118","7434"
"20","Oaxaca","Oax.","311","San Pedro Jaltepetongo","0001","San Pedro Jaltepetongo","483","161","231","252"
"20","Oaxaca","Oax.","312","San Pedro Jicayán","0001","San Pedro Jicayán","11279","2691","5272","6007"
"20","Oaxaca","Oax.","313","San Pedro Jocotipac","0001","San Pedro Jocotipac","730","270","341","389"
"20","Oaxaca","Oax.","314","San Pedro Juchatengo","0001","San Pedro Juchatengo","1755","493","842","913"
"20","Oaxaca","Oax.","315","San Pedro Mártir","0001","San Pedro Mártir","1899","491","867","1032"
"20","Oaxaca","Oax.","316","San Pedro Mártir Quiechapa","0001","San Pedro Mártir Quiechapa","738","219","346","392"
"20","Oaxaca","Oax.","317","San Pedro Mártir Yucuxaco","0001","San Pedro Mártir Yucuxaco","1257","431","599","658"
"20","Oaxaca","Oax.","318","San Pedro Mixtepec","0001","San Pedro Mixtepec Distrito 22","49780","13918","24008","25772"
"20","Oaxaca","Oax.","319","San Pedro Mixtepec","0001","San Pedro Mixtepec Distrito 26","972","321","468","504"
"20","Oaxaca","Oax.","320","San Pedro Molinos","0001","San Pedro Molinos","706","226","339","367"
"20","Oaxaca","Oax.","321","San Pedro Nopala","0001","San Pedro Nopala","751","201","358","393"
"20","Oaxaca","Oax.","322","San Pedro Ocopetatillo","0001","San Pedro Ocopetatillo","786","245","348","438"
"20","Oaxaca","Oax.","323","San Pedro Ocotepec","0001","San Pedro Ocotepec","2404","556","1196","1208"
"20","Oaxaca","Oax.","324","San Pedro Pochutla","0001","San Pedro Pochutla","48204","12727","23519","24685"
"20","Oaxaca","Oax.","325","San Pedro Quiatoni","0001","San Pedro Quiatoni","11930","3137","5781","6149"
"20","Oaxaca","Oax.","326","San Pedro Sochiápam","0001","San Pedro Sochiápam","5052","1211","2438","2614"
"20","Oaxaca","Oax.","327","San Pedro Tapanatepec","0001","San Pedro Tapanatepec","15479","4561","7614","7865"
"20","Oaxaca","Oax.","328","San Pedro Taviche","0001","San Pedro Taviche","1441","359","691","750"
"20","Oaxaca","Oax.","329","San Pedro Teozacoalco","0001","San Pedro Teozacoalco","1153","350","575","578"
"20","Oaxaca","Oax.","330","San Pedro Teutila","0001","San Pedro Teutila","4296","1172","2100","2196"
"20","Oaxaca","Oax.","331","San Pedro Tidaá","0001","San Pedro Tidaá","982","332","451","531"
"20","Oaxaca","Oax.","332","San Pedro Topiltepec","0001","San Pedro Topiltepec","373","131","183","190"
"20","Oaxaca","Oax.","333","San Pedro Totolápam","0001","San Pedro Totolápam","3294","947","1637","1657"
"20","Oaxaca","Oax.","334","Villa de Tututepec","0001","Villa de Tututepec","50541","14836","24533","26008"
"20","Oaxaca","Oax.","335","San Pedro Yaneri","0001","San Pedro Yaneri","867","252","418","449"
"20","Oaxaca","Oax.","336","San Pedro Yólox","0001","San Pedro Yólox","1697","493","819","878"
"20","Oaxaca","Oax.","337","San Pedro y San Pablo Ayutla","0001","San Pedro y San Pablo Ayutla","5616","1610","2533","3083"
"20","Oaxaca","Oax.","338","Villa de Etla","0001","Villa de Etla","10361","2690","4992","5369"
"20","Oaxaca","Oax.","339","San Pedro y San Pablo Teposcolula","0001","San Pedro y San Pablo Teposcolula","4353","1227","2054","2299"
"20","Oaxaca","Oax.","340","San Pedro y San Pablo Tequixtepec","0001","San Pedro y San Pablo Tequixtepec","1747","625","800","947"
"20","Oaxaca","Oax.","341","San Pedro Yucunama","0001","San Pedro Yucunama","241","73","109","132"
"20","Oaxaca","Oax.","342","San Raymundo Jalpan","0001","San Raymundo Jalpan","4105","1291","1919","2186"
"20","Oaxaca","Oax.","343","San Sebastián Abasolo","0001","San Sebastián Abasolo","1999","568","948","1051"
"20","Oaxaca","Oax.","344","San Sebastián Coatlán","0001","San Sebastián Coatlán","2809","808","1359","1450"
"20","Oaxaca","Oax.","345","San Sebastián Ixcapa","0001","San Sebastián Ixcapa","4188","1215","2034","2154"
"20","Oaxaca","Oax.","346","San Sebastián Nicananduta","0001","San Sebastián Nicananduta","1542","483","704","838"
"20","Oaxaca","Oax.","347","San Sebastián Río Hondo","0001","San Sebastián Río Hondo","4202","1014","2100","2102"
"20","Oaxaca","Oax.","348","San Sebastián Tecomaxtlahuaca","0001","San Sebastián Tecomaxtlahuaca","8192","2298","3909","4283"
"20","Oaxaca","Oax.","349","San Sebastián Teitipac","0001","San Sebastián Teitipac","2189","638","1007","1182"
"20","Oaxaca","Oax.","350","San Sebastián Tutla","0001","San Sebastián Tutla","16878","5032","7706","9172"
"20","Oaxaca","Oax.","351","San Simón Almolongas","0001","San Simón Almolongas","2802","839","1333","1469"
"20","Oaxaca","Oax.","352","San Simón Zahuatlán","0001","San Simón Zahuatlán","4940","596","2469","2471"
"20","Oaxaca","Oax.","353","Santa Ana","0001","Santa Ana","2406","621","1188","1218"
"20","Oaxaca","Oax.","354","Santa Ana Ateixtlahuaca","0001","Santa Ana Ateixtlahuaca","477","142","238","239"
"20","Oaxaca","Oax.","355","Santa Ana Cuauhtémoc","0001","Santa Ana Cuauhtémoc","681","233","342","339"
"20","Oaxaca","Oax.","356","Santa Ana del Valle","0001","Santa Ana del Valle","2179","602","1076","1103"
"20","Oaxaca","Oax.","357","Santa Ana Tavela","0001","Santa Ana Tavela","848","269","409","439"
"20","Oaxaca","Oax.","358","Santa Ana Tlapacoyan","0001","Santa Ana Tlapacoyan","1958","615","925","1033"
"20","Oaxaca","Oax.","359","Santa Ana Yareni","0001","Santa Ana Yareni","637","234","281","356"
"20","Oaxaca","Oax.","360","Santa Ana Zegache","0001","Santa Ana Zegache","3981","1171","1863","2118"
"20","Oaxaca","Oax.","361","Santa Catalina Quierí","0001","Santa Catalina Quierí","825","252","366","459"
"20","Oaxaca","Oax.","362","Santa Catarina Cuixtla","0001","Santa Catarina Cuixtla","1495","435","675","820"
"20","Oaxaca","Oax.","363","Santa Catarina Ixtepeji","0001","Santa Catarina Ixtepeji","2675","772","1262","1413"
"20","Oaxaca","Oax.","364","Santa Catarina Juquila","0001","Santa Catarina Juquila","18654","4274","8981","9673"
"20","Oaxaca","Oax.","365","Santa Catarina Lachatao","0001","Santa Catarina Lachatao","1059","373","485","574"
"20","Oaxaca","Oax.","366","Santa Catarina Loxicha","0001","Santa Catarina Loxicha","3676","898","1729","1947"
"20","Oaxaca","Oax.","367","Santa Catarina Mechoacán","0001","Santa Catarina Mechoacán","4582","1149","2238","2344"
"20","Oaxaca","Oax.","368","Santa Catarina Minas","0001","Santa Catarina Minas","2067","551","1028","1039"
"20","Oaxaca","Oax.","369","Santa Catarina Quiané","0001","Santa Catarina Quiané","2193","657","1069","1124"
"20","Oaxaca","Oax.","370","Santa Catarina Tayata","0001","Santa Catarina Tayata","662","208","316","346"
"20","Oaxaca","Oax.","371","Santa Catarina Ticuá","0001","Santa Catarina Ticuá","986","352","428","558"
"20","Oaxaca","Oax.","372","Santa Catarina Yosonotú","0001","Santa Catarina Yosonotú","1316","458","591","725"
"20","Oaxaca","Oax.","373","Santa Catarina Zapoquila","0001","Santa Catarina Zapoquila","403","127","201","202"
"20","Oaxaca","Oax.","374","Santa Cruz Acatepec","0001","Santa Cruz Acatepec","1645","422","773","872"
"20","Oaxaca","Oax.","375","Santa Cruz Amilpas","0001","Santa Cruz Amilpas","13200","3575","6190","7010"
"20","Oaxaca","Oax.","376","Santa Cruz de Bravo","0001","Santa Cruz de Bravo","365","100","170","195"
"20","Oaxaca","Oax.","377","Santa Cruz Itundujia","0001","Santa Cruz Itundujia","10860","2995","5180","5680"
"20","Oaxaca","Oax.","378","Santa Cruz Mixtepec","0001","Santa Cruz Mixtepec","3720","969","1792","1928"
"20","Oaxaca","Oax.","379","Santa Cruz Nundaco","0001","Santa Cruz Nundaco","2951","784","1327","1624"
"20","Oaxaca","Oax.","380","Santa Cruz Papalutla","0001","Santa Cruz Papalutla","2242","645","1094","1148"
"20","Oaxaca","Oax.","381","Santa Cruz Tacache de Mina","0001","Santa Cruz Tacache de Mina","2940","791","1388","1552"
"20","Oaxaca","Oax.","382","Santa Cruz Tacahua","0001","Santa Cruz Tacahua","1182","352","561","621"
"20","Oaxaca","Oax.","383","Santa Cruz Tayata","0001","Santa Cruz Tayata","595","177","293","302"
"20","Oaxaca","Oax.","384","Santa Cruz Xitla","0001","Santa Cruz Xitla","4794","1137","2281","2513"
"20","Oaxaca","Oax.","385","Santa Cruz Xoxocotlán","0001","Santa Cruz Xoxocotlán","100402","27498","47016","53386"
"20","Oaxaca","Oax.","386","Santa Cruz Zenzontepec","0001","Santa Cruz Zenzontepec","19079","4470","9243","9836"
"20","Oaxaca","Oax.","387","Santa Gertrudis","0001","Santa Gertrudis","2891","838","1386","1505"
"20","Oaxaca","Oax.","388","Santa Inés del Monte","0001","Santa Inés del Monte","2809","643","1390","1419"
"20","Oaxaca","Oax.","389","Santa Inés Yatzeche","0001","Santa Inés Yatzeche","908","231","422","486"
"20","Oaxaca","Oax.","390","Santa Lucía del Camino","0001","Santa Lucía del Camino","50362","14259","24171","26191"
"20","Oaxaca","Oax.","391","Santa Lucía Miahuatlán","0001","Santa Lucía Miahuatlán","3375","822","1647","1728"
"20","Oaxaca","Oax.","392","Santa Lucía Monteverde","0001","Santa Lucía Monteverde","6726","1884","3232","3494"
"20","Oaxaca","Oax.","393","Santa Lucía Ocotlán","0001","Santa Lucía Ocotlán","4173","1027","1971","2202"
"20","Oaxaca","Oax.","394","Santa María Alotepec","0001","Santa María Alotepec","2796","809","1353","1443"
"20","Oaxaca","Oax.","395","Santa María Apazco","0001","Santa María Apazco","1629","506","740","889"
"20","Oaxaca","Oax.","396","Santa María la Asunción","0001","Santa María la Asunción","3259","943","1432","1827"
"20","Oaxaca","Oax.","397","Heroica Ciudad de Tlaxiaco","0001","Heroica Ciudad de Tlaxiaco","40123","10596","18602","21521"
"20","Oaxaca","Oax.","398","Ayoquezco de Aldama","0001","Ayoquezco de Aldama","4874","1381","2360","2514"
"20","Oaxaca","Oax.","399","Santa María Atzompa","0001","Santa María Atzompa","41921","11367","19948","21973"
"20","Oaxaca","Oax.","400","Santa María Camotlán","0001","Santa María Camotlán","1713","530","821","892"
"20","Oaxaca","Oax.","401","Santa María Colotepec","0001","Santa María Colotepec","27046","7079","13241","13805"
"20","Oaxaca","Oax.","402","Santa María Cortijo","0001","Santa María Cortijo","1067","326","518","549"
"20","Oaxaca","Oax.","403","Santa María Coyotepec","0001","Santa María Coyotepec","3751","1079","1768","1983"
"20","Oaxaca","Oax.","404","Santa María Chachoápam","0001","Santa María Chachoápam","761","247","367","394"
"20","Oaxaca","Oax.","405","Villa de Chilapa de Díaz","0001","Villa de Chilapa de Díaz","1815","559","829","986"
"20","Oaxaca","Oax.","406","Santa María Chilchotla","0001","Santa María Chilchotla","21469","5621","10373","11096"
"20","Oaxaca","Oax.","407","Santa María Chimalapa","0001","Santa María Chimalapa","9578","2642","4790","4788"
"20","Oaxaca","Oax.","408","Santa María del Rosario","0001","Santa María del Rosario","499","144","246","253"
"20","Oaxaca","Oax.","409","Santa María del Tule","0001","Santa María del Tule","8939","2574","4139","4800"
"20","Oaxaca","Oax.","410","Santa María Ecatepec","0001","Santa María Ecatepec","3418","894","1734","1684"
"20","Oaxaca","Oax.","411","Santa María Guelacé","0001","Santa María Guelacé","908","251","429","479"
"20","Oaxaca","Oax.","412","Santa María Guienagati","0001","Santa María Guienagati","3178","901","1554","1624"
"20","Oaxaca","Oax.","413","Santa María Huatulco","0001","Santa María Huatulco","50862","15176","24854","26008"
"20","Oaxaca","Oax.","414","Santa María Huazolotitlán","0001","Santa María Huazolotitlán","11995","3582","5890","6105"
"20","Oaxaca","Oax.","415","Santa María Ipalapa","0001","Santa María Ipalapa","4878","1292","2302","2576"
"20","Oaxaca","Oax.","416","Santa María Ixcatlán","0001","Santa María Ixcatlán","461","163","224","237"
"20","Oaxaca","Oax.","417","Santa María Jacatepec","0001","Santa María Jacatepec","9682","2618","4588","5094"
"20","Oaxaca","Oax.","418","Santa María Jalapa del Marqués","0001","Santa María Jalapa del Marqués","11735","3604","5660","6075"
"20","Oaxaca","Oax.","419","Santa María Jaltianguis","0001","Santa María Jaltianguis","592","176","278","314"
"20","Oaxaca","Oax.","420","Santa María Lachixío","0001","Santa María Lachixío","1679","402","760","919"
"20","Oaxaca","Oax.","421","Santa María Mixtequilla","0001","Santa María Mixtequilla","4690","1506","2278","2412"
"20","Oaxaca","Oax.","422","Santa María Nativitas","0001","Santa María Nativitas","603","197","276","327"
"20","Oaxaca","Oax.","423","Santa María Nduayaco","0001","Santa María Nduayaco","453","146","219","234"
"20","Oaxaca","Oax.","424","Santa María Ozolotepec","0001","Santa María Ozolotepec","3793","971","1835","1958"
"20","Oaxaca","Oax.","425","Santa María Pápalo","0001","Santa María Pápalo","2058","634","1028","1030"
"20","Oaxaca","Oax.","426","Santa María Peñoles","0001","Santa María Peñoles","8967","1712","4323","4644"
"20","Oaxaca","Oax.","427","Santa María Petapa","0001","Santa María Petapa","16706","4942","8080","8626"
"20","Oaxaca","Oax.","428","Santa María Quiegolani","0001","Santa María Quiegolani","2224","531","1134","1090"
"20","Oaxaca","Oax.","429","Santa María Sola","0001","Santa María Sola","1516","439","736","780"
"20","Oaxaca","Oax.","430","Santa María Tataltepec","0001","Santa María Tataltepec","317","92","154","163"
"20","Oaxaca","Oax.","431","Santa María Tecomavaca","0001","Santa María Tecomavaca","1830","486","891","939"
"20","Oaxaca","Oax.","432","Santa María Temaxcalapa","0001","Santa María Temaxcalapa","903","299","443","460"
"20","Oaxaca","Oax.","433","Santa María Temaxcaltepec","0001","Santa María Temaxcaltepec","2694","622","1222","1472"
"20","Oaxaca","Oax.","434","Santa María Teopoxco","0001","Santa María Teopoxco","3985","1126","1790","2195"
"20","Oaxaca","Oax.","435","Santa María Tepantlali","0001","Santa María Tepantlali","3576","919","1737","1839"
"20","Oaxaca","Oax.","436","Santa María Texcatitlán","0001","Santa María Texcatitlán","896","293","432","464"
"20","Oaxaca","Oax.","437","Santa María Tlahuitoltepec","0001","Santa María Tlahuitoltepec","9653","2452","4575","5078"
"20","Oaxaca","Oax.","438","Santa María Tlalixtac","0001","Santa María Tlalixtac","1839","471","924","915"
"20","Oaxaca","Oax.","439","Santa María Tonameca","0001","Santa María Tonameca","25347","6456","12364","12983"
"20","Oaxaca","Oax.","440","Santa María Totolapilla","0001","Santa María Totolapilla","812","296","396","416"
"20","Oaxaca","Oax.","441","Santa María Xadani","0001","Santa María Xadani","9234","2237","4560","4674"
"20","Oaxaca","Oax.","442","Santa María Yalina","0001","Santa María Yalina","250","83","112","138"
